,ngay,giadieuchinh,giadongcua,giathaydoi,KL,GT,giamocua,giacaonhat,giathapnhat,symbol
5,09/11/2018,10.47 ,14.35 ,-0.05 (-0.35 %),30 ,0 ,13.90 ,14.35 ,13.90 ,PGC
6,08/11/2018,10.50 ,14.40 ,0.20 (1.41 %),10 ,0 ,14.40 ,14.40 ,14.40 ,PGC
7,07/11/2018,10.36 ,14.20 ,0.00 (0.00 %),"5,350 ","75,000,000 ",14.20 ,14.20 ,14.00 ,PGC
8,06/11/2018,10.36 ,14.20 ,0.00 (0.00 %),100 ,"1,000,000 ",14.40 ,14.40 ,14.20 ,PGC
9,05/11/2018,10.36 ,14.20 ,0.00 (0.00 %),"3,570 ","50,000,000 ",14.40 ,14.40 ,14.00 ,PGC
10,02/11/2018,10.36 ,14.20 ,0.10 (0.71 %),"1,740 ","24,000,000 ",14.35 ,14.35 ,13.95 ,PGC
11,01/11/2018,10.28 ,14.10 ,0.10 (0.71 %),110 ,"2,000,000 ",14.35 ,14.35 ,14.10 ,PGC
12,31/10/2018,10.21 ,14.00 ,0.10 (0.72 %),"43,010 ","602,000,000 ",14.35 ,14.35 ,13.90 ,PGC
13,30/10/2018,10.14 ,13.90 ,-0.10 (-0.71 %),"54,120 ","758,000,000 ",13.90 ,14.35 ,13.90 ,PGC
14,29/10/2018,10.21 ,14.00 ,0.00 (0.00 %),"38,850 ","541,000,000 ",13.90 ,14.25 ,13.90 ,PGC
15,26/10/2018,10.21 ,14.00 ,0.00 (0.00 %),"107,500 ","1,495,000,000 ",14.45 ,14.45 ,13.80 ,PGC
16,25/10/2018,10.21 ,14.00 ,-0.50 (-3.45 %),"41,780 ","583,000,000 ",14.00 ,14.00 ,13.80 ,PGC
17,24/10/2018,10.58 ,14.50 ,0.30 (2.11 %),"1,410 ","20,000,000 ",14.10 ,14.80 ,13.95 ,PGC
18,23/10/2018,10.36 ,14.20 ,-0.20 (-1.39 %),"8,030 ","115,000,000 ",14.60 ,15.35 ,14.15 ,PGC
19,22/10/2018,10.50 ,14.40 ,-0.10 (-0.69 %),"4,720 ","68,000,000 ",14.50 ,14.50 ,14.30 ,PGC
0,19/10/2018,10.58 ,14.50 ,-0.15 (-1.02 %),"1,170 ","17,000,000 ",14.20 ,14.50 ,14.20 ,PGC
1,18/10/2018,10.69 ,14.65 ,0.05 (0.34 %),"1,750 ","25,000,000 ",14.50 ,14.65 ,14.30 ,PGC
2,17/10/2018,10.65 ,14.60 ,0.00 (0.00 %),"1,740 ","25,000,000 ",14.60 ,14.60 ,14.50 ,PGC
3,16/10/2018,10.65 ,14.60 ,0.00 (0.00 %),"7,110 ","102,000,000 ",14.65 ,14.65 ,14.10 ,PGC
4,15/10/2018,10.65 ,14.60 ,0.10 (0.69 %),"40,420 ","594,000,000 ",14.70 ,14.80 ,14.60 ,PGC
5,12/10/2018,10.58 ,14.50 ,0.00 (0.00 %),"46,160 ","671,000,000 ",14.55 ,14.60 ,14.50 ,PGC
6,11/10/2018,10.58 ,14.50 ,0.00 (0.00 %),"15,450 ","219,000,000 ",14.50 ,14.70 ,14.10 ,PGC
7,10/10/2018,10.58 ,14.50 ,-0.35 (-2.36 %),"2,010 ","29,000,000 ",14.55 ,14.80 ,14.50 ,PGC
8,09/10/2018,10.83 ,14.85 ,-0.15 (-1.00 %),"11,050 ","161,000,000 ",14.80 ,15.00 ,14.30 ,PGC
9,08/10/2018,10.94 ,15.00 ,0.00 (0.00 %),"13,520 ","203,000,000 ",15.00 ,15.00 ,14.80 ,PGC
10,05/10/2018,10.94 ,15.00 ,-0.05 (-0.33 %),"29,960 ","445,000,000 ",15.05 ,15.05 ,14.60 ,PGC
11,04/10/2018,10.98 ,15.05 ,0.25 (1.69 %),"41,470 ","620,000,000 ",14.90 ,15.10 ,14.80 ,PGC
12,03/10/2018,10.80 ,14.80 ,-0.05 (-0.34 %),"29,920 ","438,000,000 ",14.65 ,14.80 ,14.55 ,PGC
13,02/10/2018,10.83 ,14.85 ,-0.25 (-1.66 %),"29,510 ","434,000,000 ",15.00 ,15.00 ,14.65 ,PGC
14,01/10/2018,11.01 ,15.10 ,0.35 (2.37 %),"109,030 ","1,621,000,000 ",14.75 ,15.10 ,14.65 ,PGC
15,28/09/2018,10.76 ,14.75 ,-0.25 (-1.67 %),"37,750 ","553,000,000 ",15.00 ,15.00 ,14.55 ,PGC
16,27/09/2018,10.94 ,15.00 ,-0.10 (-0.66 %),"40,460 ","604,000,000 ",15.40 ,15.40 ,14.80 ,PGC
17,26/09/2018,11.01 ,15.10 ,0.90 (6.34 %),"67,310 ","1,003,000,000 ",14.40 ,15.15 ,14.35 ,PGC
18,25/09/2018,10.36 ,14.20 ,0.00 (0.00 %),"477,520 ","6,794,000,000 ",14.20 ,14.40 ,14.20 ,PGC
19,24/09/2018,10.36 ,14.20 ,0.00 (0.00 %),"51,690 ","734,000,000 ",14.00 ,14.40 ,14.00 ,PGC
0,21/09/2018,10.36 ,14.20 ,0.05 (0.35 %),"50,590 ","718,000,000 ",14.10 ,14.20 ,14.10 ,PGC
1,20/09/2018,10.32 ,14.15 ,-0.05 (-0.35 %),"210,370 ","2,988,000,000 ",14.15 ,14.35 ,14.15 ,PGC
2,19/09/2018,10.36 ,14.20 ,0.05 (0.35 %),"121,420 ","1,722,000,000 ",14.30 ,14.30 ,14.10 ,PGC
3,18/09/2018,10.32 ,14.15 ,-0.05 (-0.35 %),"2,530 ","35,000,000 ",13.95 ,14.15 ,13.95 ,PGC
4,17/09/2018,10.36 ,14.20 ,0.00 (0.00 %),"4,940 ","69,000,000 ",14.00 ,14.30 ,13.50 ,PGC
5,14/09/2018,10.36 ,14.20 ,0.05 (0.35 %),"23,310 ","331,000,000 ",14.40 ,14.40 ,14.10 ,PGC
6,13/09/2018,10.32 ,14.15 ,0.05 (0.35 %),"24,560 ","348,000,000 ",14.20 ,14.20 ,14.10 ,PGC
7,12/09/2018,10.28 ,14.10 ,0.10 (0.71 %),"8,590 ","121,000,000 ",13.95 ,14.20 ,13.95 ,PGC
8,11/09/2018,10.21 ,14.00 ,-0.20 (-1.41 %),"3,940 ","55,000,000 ",14.05 ,14.30 ,13.80 ,PGC
9,10/09/2018,10.36 ,14.20 ,0.10 (0.71 %),540 ,"8,000,000 ",14.20 ,14.20 ,14.20 ,PGC
10,07/09/2018,10.28 ,14.10 ,0.10 (0.71 %),"6,450 ","90,000,000 ",14.30 ,14.30 ,14.00 ,PGC
11,06/09/2018,10.21 ,14.00 ,-0.30 (-2.10 %),"6,780 ","96,000,000 ",14.50 ,14.50 ,14.00 ,PGC
12,05/09/2018,10.43 ,14.30 ,0.15 (1.06 %),"9,790 ","138,000,000 ",14.10 ,14.30 ,14.00 ,PGC
13,04/09/2018,10.32 ,14.15 ,-0.05 (-0.35 %),"13,800 ","195,000,000 ",14.20 ,14.20 ,14.10 ,PGC
14,31/08/2018,10.36 ,14.20 ,0.10 (0.71 %),"15,360 ","216,000,000 ",14.10 ,14.20 ,14.00 ,PGC
15,30/08/2018,10.28 ,14.10 ,-0.20 (-1.40 %),"2,530 ","36,000,000 ",14.40 ,14.40 ,14.10 ,PGC
16,29/08/2018,10.43 ,14.30 ,0.20 (1.42 %),"2,490 ","35,000,000 ",14.30 ,14.30 ,14.00 ,PGC
17,28/08/2018,10.28 ,14.10 ,0.00 (0.00 %),"30,990 ","437,000,000 ",14.10 ,14.20 ,14.10 ,PGC
18,27/08/2018,10.28 ,14.10 ,-0.20 (-1.40 %),"40,370 ","569,000,000 ",14.30 ,14.30 ,14.00 ,PGC
19,24/08/2018,10.43 ,14.30 ,0.20 (1.42 %),"1,220 ","17,000,000 ",14.50 ,14.50 ,14.00 ,PGC
0,23/08/2018,10.28 ,14.10 ,0.00 (0.00 %),"5,000 ","71,000,000 ",14.10 ,14.10 ,14.10 ,PGC
1,22/08/2018,10.28 ,14.10 ,0.10 (0.71 %),"41,130 ","576,000,000 ",14.00 ,14.30 ,14.00 ,PGC
2,21/08/2018,10.21 ,14.00 ,-0.30 (-2.10 %),"4,150 ","58,000,000 ",14.10 ,14.10 ,14.00 ,PGC
3,20/08/2018,10.43 ,14.30 ,0.05 (0.35 %),60 ,"1,000,000 ",14.15 ,14.30 ,14.00 ,PGC
4,17/08/2018,10.39 ,14.25 ,-0.25 (-1.72 %),"30,220 ","426,000,000 ",14.00 ,14.25 ,14.00 ,PGC
5,16/08/2018,10.58 ,14.50 ,0.20 (1.40 %),90 ,"1,000,000 ",14.45 ,14.50 ,14.45 ,PGC
6,15/08/2018,10.43 ,14.30 ,0.00 (0.00 %),"5,260 ","75,000,000 ",14.30 ,14.30 ,14.10 ,PGC
7,14/08/2018,10.43 ,14.30 ,0.20 (1.42 %),"4,360 ","61,000,000 ",14.00 ,14.30 ,13.90 ,PGC
8,13/08/2018,10.28 ,14.10 ,-0.30 (-2.08 %),"3,850 ","55,000,000 ",14.40 ,14.40 ,14.00 ,PGC
9,10/08/2018,10.50 ,14.40 ,0.20 (1.41 %),550 ,"8,000,000 ",14.50 ,15.00 ,14.40 ,PGC
10,09/08/2018,10.36 ,14.20 ,0.00 (0.00 %),"453,850 ","6,282,000,000 ",14.00 ,14.40 ,13.70 ,PGC
11,08/08/2018,10.36 ,14.20 ,-0.10 (-0.70 %),"1,300 ","18,000,000 ",14.40 ,14.40 ,14.00 ,PGC
12,07/08/2018,10.43 ,14.30 ,0.10 (0.70 %),"2,670 ","38,000,000 ",14.60 ,14.60 ,14.10 ,PGC
13,06/08/2018,10.36 ,14.20 ,0.00 (0.00 %),"52,550 ","747,000,000 ",14.40 ,15.00 ,14.15 ,PGC
14,03/08/2018,10.36 ,14.20 ,0.10 (0.71 %),50 ,"1,000,000 ",14.40 ,14.40 ,14.10 ,PGC
15,02/08/2018,10.28 ,14.10 ,-0.10 (-0.70 %),"32,210 ","457,000,000 ",14.20 ,14.20 ,14.10 ,PGC
16,01/08/2018,10.36 ,14.20 ,0.00 (0.00 %),"32,400 ","460,000,000 ",14.20 ,14.40 ,14.20 ,PGC
17,31/07/2018,10.36 ,14.20 ,0.25 (1.79 %),"2,020 ","29,000,000 ",14.35 ,14.35 ,14.00 ,PGC
18,30/07/2018,10.18 ,13.95 ,-0.05 (-0.36 %),"4,540 ","64,000,000 ",14.00 ,14.25 ,13.95 ,PGC
19,27/07/2018,10.21 ,14.00 ,-0.15 (-1.06 %),"27,140 ","381,000,000 ",14.10 ,14.20 ,13.95 ,PGC
0,26/07/2018,10.32 ,14.15 ,-0.10 (-0.70 %),"2,080 ","29,000,000 ",13.90 ,14.15 ,13.90 ,PGC
1,25/07/2018,10.39 ,14.25 ,0.30 (2.15 %),10 ,0 ,14.25 ,14.25 ,14.25 ,PGC
2,24/07/2018,10.18 ,13.95 ,-0.40 (-2.79 %),580 ,"8,000,000 ",13.95 ,13.95 ,13.95 ,PGC
3,23/07/2018,10.47 ,14.35 ,0.35 (2.50 %),"10,470 ","147,000,000 ",14.00 ,14.35 ,13.95 ,PGC
4,20/07/2018,10.21 ,14.00 ,-0.10 (-0.71 %),"12,340 ","173,000,000 ",14.10 ,14.10 ,14.00 ,PGC
5,19/07/2018,10.28 ,14.10 ,-0.05 (-0.35 %),"25,480 ","353,000,000 ",14.20 ,14.20 ,13.80 ,PGC
6,18/07/2018,10.32 ,14.15 ,-0.10 (-0.70 %),"1,630 ","23,000,000 ",14.25 ,14.25 ,14.00 ,PGC
7,17/07/2018,10.39 ,14.25 ,-0.05 (-0.35 %),940 ,"13,000,000 ",13.90 ,14.35 ,13.90 ,PGC
8,16/07/2018,10.43 ,14.30 ,0.00 (0.00 %),0 ,0 ,14.30 ,14.30 ,14.30 ,PGC
9,13/07/2018,10.43 ,14.30 ,0.00 (0.00 %),10 ,0 ,14.30 ,14.30 ,14.30 ,PGC
10,12/07/2018,10.43 ,14.30 ,0.00 (0.00 %),420 ,"6,000,000 ",14.30 ,14.30 ,13.30 ,PGC
11,11/07/2018,10.43 ,14.30 ,-0.05 (-0.35 %),"8,010 ","112,000,000 ",14.00 ,14.30 ,13.80 ,PGC
12,10/07/2018,10.47 ,14.35 ,0.05 (0.35 %),"3,480 ","50,000,000 ",14.30 ,14.35 ,14.30 ,PGC
13,09/07/2018,10.43 ,14.30 ,-0.10 (-0.69 %),660 ,"9,000,000 ",14.30 ,14.35 ,14.30 ,PGC
14,06/07/2018,10.50 ,14.40 ,-0.15 (-1.03 %),"15,030 ","210,000,000 ",14.00 ,14.45 ,13.80 ,PGC
15,05/07/2018,10.61 ,14.55 ,0.15 (1.04 %),"1,010 ","15,000,000 ",14.55 ,14.55 ,14.55 ,PGC
16,04/07/2018,10.50 ,14.40 ,0.20 (1.41 %),"3,720 ","53,000,000 ",14.00 ,15.00 ,14.00 ,PGC
17,03/07/2018,10.36 ,14.20 ,0.00 (0.00 %),160 ,"2,000,000 ",14.55 ,14.55 ,14.20 ,PGC
18,02/07/2018,10.36 ,14.20 ,-0.80 (-5.33 %),"8,510 ","121,000,000 ",14.40 ,14.50 ,14.10 ,PGC
19,29/06/2018,10.94 ,15.00 ,0.70 (4.90 %),"28,160 ","419,000,000 ",14.40 ,15.00 ,14.20 ,PGC
0,28/06/2018,10.43 ,14.30 ,0.00 (0.00 %),"13,340 ","189,000,000 ",14.10 ,14.30 ,14.10 ,PGC
1,27/06/2018,10.43 ,14.30 ,0.00 (0.00 %),"6,060 ","85,000,000 ",14.05 ,14.30 ,14.05 ,PGC
2,26/06/2018,10.43 ,14.30 ,0.05 (0.35 %),"9,910 ","140,000,000 ",14.05 ,14.30 ,14.00 ,PGC
3,25/06/2018,10.39 ,14.25 ,0.05 (0.35 %),"12,450 ","175,000,000 ",14.20 ,14.25 ,14.00 ,PGC
4,22/06/2018,10.36 ,14.20 ,0.00 (0.00 %),0 ,0 ,14.20 ,14.20 ,14.20 ,PGC
5,21/06/2018,10.36 ,14.20 ,-0.05 (-0.35 %),"3,830 ","54,000,000 ",14.20 ,14.50 ,14.20 ,PGC
6,20/06/2018,10.39 ,14.25 ,0.25 (1.79 %),"1,940 ","27,000,000 ",14.35 ,14.35 ,13.90 ,PGC
7,19/06/2018,10.21 ,14.00 ,-0.35 (-2.44 %),"8,280 ","117,000,000 ",14.50 ,15.05 ,13.95 ,PGC
8,18/06/2018,10.47 ,14.35 ,0.00 (0.00 %),"4,770 ","68,000,000 ",14.35 ,14.35 ,14.30 ,PGC
9,15/06/2018,10.47 ,14.35 ,0.00 (0.00 %),"3,370 ","49,000,000 ",14.40 ,14.45 ,14.35 ,PGC
10,14/06/2018,10.47 ,14.35 ,0.35 (2.50 %),"21,420 ","301,000,000 ",14.10 ,14.35 ,14.00 ,PGC
11,13/06/2018,10.21 ,14.00 ,0.00 (0.00 %),"2,890 ","41,000,000 ",14.10 ,14.10 ,14.00 ,PGC
12,12/06/2018,10.21 ,14.00 ,-0.10 (-0.71 %),"3,270 ","46,000,000 ",14.10 ,14.15 ,14.00 ,PGC
13,11/06/2018,10.28 ,14.10 ,0.05 (0.36 %),"2,710 ","38,000,000 ",14.00 ,14.10 ,14.00 ,PGC
14,08/06/2018,10.25 ,14.05 ,0.15 (1.08 %),"4,020 ","56,000,000 ",14.00 ,14.10 ,14.00 ,PGC
15,07/06/2018,10.14 ,13.90 ,-0.20 (-1.42 %),"13,220 ","185,000,000 ",13.75 ,14.30 ,13.75 ,PGC
16,06/06/2018,10.28 ,14.10 ,0.00 (0.00 %),40 ,"1,000,000 ",14.10 ,14.10 ,13.70 ,PGC
17,05/06/2018,10.28 ,14.10 ,0.40 (2.92 %),"5,420 ","76,000,000 ",13.75 ,14.15 ,13.75 ,PGC
18,04/06/2018,9.99 ,13.70 ,0.00 (0.00 %),"10,730 ","148,000,000 ",13.80 ,14.20 ,13.70 ,PGC
19,01/06/2018,9.99 ,13.70 ,0.05 (0.37 %),"6,210 ","87,000,000 ",14.10 ,14.10 ,13.65 ,PGC
0,31/05/2018,9.96 ,13.65 ,-0.15 (-1.09 %),"6,170 ","85,000,000 ",13.75 ,14.00 ,13.60 ,PGC
1,30/05/2018,10.07 ,13.80 ,0.00 (0.00 %),"6,970 ","94,000,000 ",13.50 ,13.95 ,13.50 ,PGC
2,29/05/2018,10.07 ,13.80 ,0.10 (0.73 %),230 ,"3,000,000 ",13.20 ,13.80 ,13.20 ,PGC
3,28/05/2018,9.99 ,13.70 ,-0.10 (-0.72 %),"14,600 ","201,000,000 ",14.60 ,14.60 ,13.40 ,PGC
4,25/05/2018,10.07 ,13.80 ,0.00 (0.00 %),"4,920 ","68,000,000 ",13.80 ,13.80 ,13.70 ,PGC
5,24/05/2018,10.07 ,13.80 ,-0.20 (-1.43 %),"32,600 ","450,000,000 ",13.80 ,13.95 ,13.80 ,PGC
6,23/05/2018,10.21 ,14.00 ,0.00 (0.00 %),"22,280 ","312,000,000 ",14.00 ,14.00 ,14.00 ,PGC
7,22/05/2018,10.21 ,14.00 ,-0.10 (-0.71 %),"16,380 ","229,000,000 ",14.10 ,14.10 ,13.80 ,PGC
8,21/05/2018,10.28 ,14.10 ,0.00 (0.00 %),"1,080 ","15,000,000 ",14.35 ,14.35 ,14.10 ,PGC
9,18/05/2018,10.28 ,14.10 ,0.00 (0.00 %),"12,480 ","176,000,000 ",14.10 ,14.25 ,14.10 ,PGC
10,17/05/2018,10.28 ,14.10 ,0.10 (0.71 %),"8,620 ","121,000,000 ",14.30 ,14.30 ,14.00 ,PGC
11,16/05/2018,10.21 ,14.00 ,-0.10 (-0.71 %),"11,020 ","154,000,000 ",13.90 ,14.40 ,13.90 ,PGC
12,15/05/2018,10.28 ,14.10 ,-0.15 (-1.05 %),"7,770 ","110,000,000 ",14.25 ,14.25 ,14.00 ,PGC
13,14/05/2018,10.39 ,14.25 ,-0.05 (-0.35 %),580 ,"8,000,000 ",14.10 ,14.25 ,14.00 ,PGC
14,11/05/2018,10.43 ,14.30 ,0.00 (0.00 %),420 ,"6,000,000 ",13.90 ,14.30 ,13.90 ,PGC
15,10/05/2018,10.43 ,14.30 ,0.05 (0.35 %),30 ,0 ,14.25 ,14.30 ,14.25 ,PGC
16,09/05/2018,10.39 ,14.25 ,0.15 (1.06 %),"41,800 ","583,000,000 ",14.10 ,14.25 ,13.90 ,PGC
17,08/05/2018,10.28 ,14.10 ,0.10 (0.71 %),"11,120 ","156,000,000 ",14.40 ,14.40 ,13.90 ,PGC
18,07/05/2018,10.21 ,14.00 ,-0.55 (-3.78 %),"17,940 ","251,000,000 ",14.00 ,14.70 ,14.00 ,PGC
19,04/05/2018,10.61 ,14.55 ,0.05 (0.34 %),"1,190 ","17,000,000 ",14.70 ,14.70 ,14.55 ,PGC
0,03/05/2018,10.58 ,14.50 ,0.40 (2.84 %),"11,620 ","164,000,000 ",14.10 ,14.50 ,14.00 ,PGC
1,02/05/2018,10.28 ,14.10 ,0.00 (0.00 %),"59,650 ","835,000,000 ",14.10 ,14.25 ,14.00 ,PGC
2,27/04/2018,10.28 ,14.10 ,0.20 (1.44 %),"14,730 ","206,000,000 ",14.25 ,14.25 ,13.80 ,PGC
3,26/04/2018,10.14 ,13.90 ,-0.40 (-2.80 %),"65,310 ","903,000,000 ",14.75 ,14.75 ,13.50 ,PGC
4,24/04/2018,10.43 ,14.30 ,-0.20 (-1.38 %),"37,910 ","528,000,000 ",14.45 ,14.45 ,13.80 ,PGC
5,23/04/2018,10.58 ,14.50 ,0.00 (0.00 %),"43,530 ","609,000,000 ",14.50 ,14.65 ,13.80 ,PGC
6,20/04/2018,10.58 ,14.50 ,0.10 (0.69 %),770 ,"11,000,000 ",14.20 ,14.85 ,14.20 ,PGC
7,19/04/2018,10.50 ,14.40 ,-0.10 (-0.69 %),"12,120 ","175,000,000 ",14.90 ,14.90 ,14.30 ,PGC
8,18/04/2018,10.58 ,14.50 ,-0.35 (-2.36 %),"33,920 ","495,000,000 ",15.00 ,15.00 ,14.50 ,PGC
9,17/04/2018,10.83 ,14.85 ,-0.15 (-1.00 %),"8,200 ","123,000,000 ",15.35 ,15.35 ,14.85 ,PGC
10,16/04/2018,10.94 ,15.00 ,-0.20 (-1.32 %),"2,430 ","37,000,000 ",15.20 ,15.20 ,14.90 ,PGC
11,13/04/2018,11.09 ,15.20 ,0.20 (1.33 %),"5,410 ","82,000,000 ",15.10 ,15.35 ,15.10 ,PGC
12,12/04/2018,10.94 ,15.00 ,-0.10 (-0.66 %),"9,730 ","146,000,000 ",15.15 ,15.15 ,15.00 ,PGC
13,11/04/2018,11.01 ,15.10 ,0.00 (0.00 %),"11,120 ","167,000,000 ",15.00 ,15.20 ,15.00 ,PGC
14,10/04/2018,11.01 ,15.10 ,-0.10 (-0.66 %),"11,770 ","179,000,000 ",15.50 ,15.50 ,15.00 ,PGC
15,09/04/2018,11.09 ,15.20 ,-0.10 (-0.65 %),670 ,"10,000,000 ",15.30 ,15.30 ,15.10 ,PGC
16,06/04/2018,11.16 ,15.30 ,0.05 (0.33 %),"64,910 ","984,000,000 ",15.30 ,15.55 ,15.00 ,PGC
17,05/04/2018,11.12 ,15.25 ,-0.25 (-1.61 %),"57,060 ","863,000,000 ",15.30 ,15.30 ,14.70 ,PGC
18,04/04/2018,11.31 ,15.50 ,-0.05 (-0.32 %),"12,860 ","197,000,000 ",15.85 ,15.85 ,15.30 ,PGC
19,03/04/2018,11.34 ,15.55 ,0.35 (2.30 %),"19,540 ","300,000,000 ",15.50 ,15.80 ,15.30 ,PGC
0,02/04/2018,11.09 ,15.20 ,-0.65 (-4.10 %),"22,800 ","347,000,000 ",15.20 ,16.25 ,15.10 ,PGC
1,30/03/2018,11.56 ,15.85 ,0.15 (0.96 %),"1,720 ","27,000,000 ",15.70 ,15.85 ,15.50 ,PGC
2,29/03/2018,11.45 ,15.70 ,0.10 (0.64 %),960 ,"15,000,000 ",15.50 ,15.85 ,15.50 ,PGC
3,28/03/2018,11.38 ,15.60 ,-0.20 (-1.27 %),370 ,"6,000,000 ",15.40 ,15.80 ,15.40 ,PGC
4,27/03/2018,11.52 ,15.80 ,-0.10 (-0.63 %),"17,640 ","278,000,000 ",15.90 ,15.90 ,15.40 ,PGC
5,26/03/2018,11.60 ,15.90 ,-0.10 (-0.62 %),"43,030 ","662,000,000 ",16.35 ,16.35 ,15.20 ,PGC
6,23/03/2018,11.67 ,16.00 ,-0.10 (-0.62 %),"7,450 ","118,000,000 ",16.00 ,16.00 ,15.80 ,PGC
7,22/03/2018,11.74 ,16.10 ,-0.10 (-0.62 %),"51,080 ","820,000,000 ",16.45 ,16.45 ,16.00 ,PGC
8,21/03/2018,11.82 ,16.20 ,0.10 (0.62 %),"16,250 ","263,000,000 ",16.10 ,16.50 ,16.10 ,PGC
9,20/03/2018,11.74 ,16.10 ,0.30 (1.90 %),"56,740 ","914,000,000 ",16.30 ,16.30 ,16.00 ,PGC
10,19/03/2018,11.52 ,17.00 ,0.00 (0.00 %),"7,060 ","120,000,000 ",17.00 ,17.50 ,17.00 ,PGC
11,16/03/2018,11.52 ,17.00 ,0.00 (0.00 %),"10,150 ","174,000,000 ",17.00 ,17.30 ,17.00 ,PGC
12,15/03/2018,11.52 ,17.00 ,-0.10 (-0.58 %),"19,170 ","327,000,000 ",17.10 ,17.50 ,17.00 ,PGC
13,14/03/2018,11.59 ,17.10 ,-0.30 (-1.72 %),"4,120 ","70,000,000 ",17.10 ,17.20 ,16.90 ,PGC
14,13/03/2018,11.80 ,17.40 ,0.00 (0.00 %),"8,220 ","144,000,000 ",17.60 ,17.60 ,17.05 ,PGC
15,12/03/2018,11.80 ,17.40 ,0.30 (1.75 %),"3,940 ","69,000,000 ",17.40 ,17.50 ,17.20 ,PGC
16,09/03/2018,11.59 ,17.10 ,0.20 (1.18 %),"47,770 ","813,000,000 ",17.00 ,17.10 ,17.00 ,PGC
17,08/03/2018,11.46 ,16.90 ,-0.10 (-0.59 %),"6,000 ","102,000,000 ",17.10 ,17.10 ,16.90 ,PGC
18,07/03/2018,11.52 ,17.00 ,-0.10 (-0.58 %),"52,190 ","894,000,000 ",17.20 ,17.30 ,17.00 ,PGC
19,06/03/2018,11.59 ,17.10 ,0.10 (0.59 %),"67,350 ","1,149,000,000 ",17.00 ,17.10 ,16.90 ,PGC
0,05/03/2018,11.52 ,17.00 ,0.15 (0.89 %),"30,180 ","513,000,000 ",16.85 ,17.20 ,16.85 ,PGC
1,02/03/2018,11.42 ,16.85 ,0.15 (0.90 %),"5,840 ","99,000,000 ",17.00 ,17.00 ,16.85 ,PGC
2,01/03/2018,11.32 ,16.70 ,-0.10 (-0.60 %),"8,460 ","140,000,000 ",16.80 ,17.00 ,16.30 ,PGC
3,28/02/2018,11.39 ,16.80 ,0.00 (0.00 %),750 ,"13,000,000 ",17.00 ,17.20 ,16.20 ,PGC
4,27/02/2018,11.39 ,16.80 ,0.00 (0.00 %),"35,210 ","594,000,000 ",16.20 ,17.00 ,16.20 ,PGC
5,26/02/2018,11.39 ,16.80 ,-0.10 (-0.59 %),"32,130 ","521,000,000 ",16.90 ,16.90 ,16.00 ,PGC
6,23/02/2018,11.46 ,16.90 ,0.10 (0.60 %),"4,660 ","79,000,000 ",17.00 ,17.00 ,16.10 ,PGC
7,22/02/2018,11.39 ,16.80 ,-0.20 (-1.18 %),"25,970 ","433,000,000 ",17.00 ,17.00 ,16.00 ,PGC
8,21/02/2018,11.52 ,17.00 ,0.10 (0.59 %),"30,220 ","514,000,000 ",17.00 ,17.30 ,16.50 ,PGC
9,13/02/2018,11.46 ,16.90 ,0.10 (0.60 %),"1,490 ","25,000,000 ",17.00 ,17.00 ,16.50 ,PGC
10,12/02/2018,11.39 ,16.80 ,0.60 (3.70 %),"30,070 ","496,000,000 ",16.60 ,17.20 ,16.00 ,PGC
11,09/02/2018,10.98 ,16.20 ,0.00 (0.00 %),"5,750 ","93,000,000 ",16.20 ,16.60 ,16.00 ,PGC
12,08/02/2018,10.98 ,16.20 ,-0.40 (-2.41 %),"2,340 ","38,000,000 ",16.30 ,16.60 ,16.20 ,PGC
13,07/02/2018,11.25 ,16.60 ,0.40 (2.47 %),"27,710 ","453,400,000 ",16.20 ,16.80 ,16.20 ,PGC
14,06/02/2018,10.98 ,16.20 ,-1.00 (-5.81 %),"94,770 ","1,519,000,000 ",16.20 ,16.90 ,16.00 ,PGC
15,05/02/2018,11.66 ,17.20 ,0.00 (0.00 %),"22,060 ","376,400,000 ",17.00 ,17.60 ,16.80 ,PGC
16,02/02/2018,11.66 ,17.20 ,0.00 (0.00 %),"13,260 ","228,000,000 ",17.00 ,17.50 ,17.00 ,PGC
17,01/02/2018,11.66 ,17.20 ,0.00 (0.00 %),"28,350 ","483,000,000 ",17.30 ,17.50 ,16.80 ,PGC
18,31/01/2018,11.66 ,17.20 ,-0.30 (-1.71 %),"38,600 ","671,000,000 ",17.70 ,17.80 ,17.20 ,PGC
19,30/01/2018,11.86 ,17.50 ,0.10 (0.57 %),"46,960 ","817,000,000 ",17.40 ,17.50 ,17.00 ,PGC
0,29/01/2018,11.80 ,17.40 ,-0.40 (-2.25 %),"8,770 ","150,000,000 ",17.20 ,17.90 ,16.70 ,PGC
1,26/01/2018,12.07 ,17.80 ,0.60 (3.49 %),"90,740 ","1,576,000,000 ",17.40 ,18.00 ,17.20 ,PGC
2,25/01/2018,11.66 ,17.20 ,0.40 (2.38 %),"68,820 ","1,169,000,000 ",16.50 ,17.20 ,16.50 ,PGC
3,22/01/2018,11.39 ,16.80 ,-0.10 (-0.59 %),"6,730 ","112,000,000 ",17.20 ,17.20 ,16.60 ,PGC
4,19/01/2018,11.46 ,16.90 ,0.60 (3.68 %),"43,430 ","726,000,000 ",16.50 ,17.00 ,16.50 ,PGC
